conference	paper_title	doi	author	author_url	author_position
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Parallels: an exploration engine for the discovery of ideas	10.1145/2598784.2602798	Dale J. Steven	https://dl.acm.org/author_page.cfm?id=89758878957	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Parallels: an exploration engine for the discovery of ideas	10.1145/2598784.2602798	Nitin Dhar	https://dl.acm.org/author_page.cfm?id=89758967257	2
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Parallels: an exploration engine for the discovery of ideas	10.1145/2598784.2602798	Eulani Labay	https://dl.acm.org/author_page.cfm?id=89758942657	3
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Electric flora: an interactive energy harvesting installation	10.1145/2598784.2602799	Joanna Dauner	https://dl.acm.org/author_page.cfm?id=87959132057	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Electric flora: an interactive energy harvesting installation	10.1145/2598784.2602799	Matthew Glisson	https://dl.acm.org/author_page.cfm?id=81504687586	2
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Electric flora: an interactive energy harvesting installation	10.1145/2598784.2602799	Mustafa Karagozler	https://dl.acm.org/author_page.cfm?id=81456638747	3
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	PianoText: redesigning the piano keyboard for text entry	10.1145/2598784.2602800	Anna Maria Feit	https://dl.acm.org/author_page.cfm?id=81556550256	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	PianoText: redesigning the piano keyboard for text entry	10.1145/2598784.2602800	Antti Oulasvirta	https://dl.acm.org/author_page.cfm?id=81100333050	2
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	ICT to support community gardening: a system to help people to connect to each other in real life	10.1145/2598784.2602801	Andre de Oliveira Bueno	https://dl.acm.org/author_page.cfm?id=81484650606	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	ICT to support community gardening: a system to help people to connect to each other in real life	10.1145/2598784.2602801	Junia Coutinho Anacleto	https://dl.acm.org/author_page.cfm?id=81320487865	2
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	ICT to support community gardening: a system to help people to connect to each other in real life	10.1145/2598784.2602801	Roberto Calderon	https://dl.acm.org/author_page.cfm?id=81548365356	3
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	ICT to support community gardening: a system to help people to connect to each other in real life	10.1145/2598784.2602801	Sidney Fels	https://dl.acm.org/author_page.cfm?id=81327488395	4
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	ICT to support community gardening: a system to help people to connect to each other in real life	10.1145/2598784.2602801	Rodger Lea	https://dl.acm.org/author_page.cfm?id=81100271687	5
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	The Haggle-O-Tron: design intervention in secondhand retail	10.1145/2598784.2602802	Chris Speed	https://dl.acm.org/author_page.cfm?id=81479661155	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	The Haggle-O-Tron: design intervention in secondhand retail	10.1145/2598784.2602802	Mark Hartswood	https://dl.acm.org/author_page.cfm?id=81100547996	2
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	The Haggle-O-Tron: design intervention in secondhand retail	10.1145/2598784.2602802	Eric Laurier	https://dl.acm.org/author_page.cfm?id=81311481302	3
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	The Haggle-O-Tron: design intervention in secondhand retail	10.1145/2598784.2602802	Siobhan Magee	https://dl.acm.org/author_page.cfm?id=89758711557	4
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	The Haggle-O-Tron: design intervention in secondhand retail	10.1145/2598784.2602802	Martin de Jode	https://dl.acm.org/author_page.cfm?id=81548023880	5
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	The Haggle-O-Tron: design intervention in secondhand retail	10.1145/2598784.2602802	Andrew Hudson-Smith	https://dl.acm.org/author_page.cfm?id=81100244110	6
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Modular-Mus: towards an interaction design toolkit for music	10.1145/2598784.2602803	Jiffer Harriman	https://dl.acm.org/author_page.cfm?id=81555861256	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Session details: Doctoral consortium	10.1145/3255827	Thecla Schiphorst	https://dl.acm.org/author_page.cfm?id=81409594757	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Session details: Doctoral consortium	10.1145/3255827	Jeffrey Bardzell	https://dl.acm.org/author_page.cfm?id=81100057577	2
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Session details: Doctoral consortium	10.1145/3255827	Peter Wright	https://dl.acm.org/author_page.cfm?id=89759018057	3
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Situated remembering with digital technology	10.1145/2598784.2598786	Chris Elsden	https://dl.acm.org/author_page.cfm?id=89758813157	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Making art and making artists	10.1145/2598784.2598787	Laura Devendorf	https://dl.acm.org/author_page.cfm?id=81557677456	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Exploring the alternative means to communicate interaction design research	10.1145/2598784.2598788	Jinyi Wang	https://dl.acm.org/author_page.cfm?id=89758974457	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Prototyping speculative objects for the internet of things	10.1145/2598784.2598789	Tom Jenkins	https://dl.acm.org/author_page.cfm?id=81554259456	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Pragmatic and practical somaesthetics for interactive product design	10.1145/2598784.2598790	Wonjun Lee	https://dl.acm.org/author_page.cfm?id=81460650198	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	An exploratory study into the public and situated visualisation of local data in urban communities	10.1145/2598784.2598791	Lisa Koeman	https://dl.acm.org/author_page.cfm?id=89758952057	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Exploring material representations of physical activity	10.1145/2598784.2598792	Rohit Ashok Khot	https://dl.acm.org/author_page.cfm?id=81453659882	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	For every action: interactive installations in liminal spaces	10.1145/2598784.2598794	Lindsay MacDonald	https://dl.acm.org/author_page.cfm?id=99659202000	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Ecofeminism and sustainable HCI	10.1145/2598784.2598795	Gopinaath Kannabiran	https://dl.acm.org/author_page.cfm?id=81456639284	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	"CyberPLAYce: a play space of creative, intelligent tools promoting personal and computational expression for early learners"	10.1145/2598784.2598796	Arash Soleimani	https://dl.acm.org/author_page.cfm?id=82258971157	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Session details: Workshop summaries	10.1145/3255828	Lisa Nathan	https://dl.acm.org/author_page.cfm?id=81350569925	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Session details: Workshop summaries	10.1145/3255828	Deborah Tater	https://dl.acm.org/author_page.cfm?id=89759017557	2
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Hacking HCI3P: second workshop on human computer interaction in third places	10.1145/2598784.2598797	Roberto Calderon	https://dl.acm.org/author_page.cfm?id=81548365356	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Hacking HCI3P: second workshop on human computer interaction in third places	10.1145/2598784.2598797	Sidney Fels	https://dl.acm.org/author_page.cfm?id=81327488395	2
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Hacking HCI3P: second workshop on human computer interaction in third places	10.1145/2598784.2598797	Junia Anacleto	https://dl.acm.org/author_page.cfm?id=81320487865	3
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Hacking HCI3P: second workshop on human computer interaction in third places	10.1145/2598784.2598797	Nemanja Memarovic	https://dl.acm.org/author_page.cfm?id=81443597925	4
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Hacking HCI3P: second workshop on human computer interaction in third places	10.1145/2598784.2598797	W. Travis Thompson	https://dl.acm.org/author_page.cfm?id=89758852957	5
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Crafting user experience of self-service technologies: key challenges and potential solutions	10.1145/2598784.2598798	Victor Kaptelinin	https://dl.acm.org/author_page.cfm?id=81100567382	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Crafting user experience of self-service technologies: key challenges and potential solutions	10.1145/2598784.2598798	Antonio Rizzo	https://dl.acm.org/author_page.cfm?id=81100090387	2
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Crafting user experience of self-service technologies: key challenges and potential solutions	10.1145/2598784.2598798	Paul Robertson	https://dl.acm.org/author_page.cfm?id=89758839557	3
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	Crafting user experience of self-service technologies: key challenges and potential solutions	10.1145/2598784.2598798	Stephanie Rosenbaum	https://dl.acm.org/author_page.cfm?id=81100050235	4
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	HCI: human-computer improvisation	10.1145/2598784.2598799	John Bowers	https://dl.acm.org/author_page.cfm?id=81100260889	1
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	HCI: human-computer improvisation	10.1145/2598784.2598799	Robyn Taylor	https://dl.acm.org/author_page.cfm?id=81500665442	2
DIS Companion '14:Proceedings of the 2014 companion publication on Designing interactive systems	HCI: human-computer improvisation	10.1145/2598784.2598799	Jonathan Hook	https://dl.acm.org/author_page.cfm?id=81416594009	3
