conference	paper_title	doi	author	author_url	author_position
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	RecSys for distributed events: investigating the influence of recommendations on visitor plans	10.1145/2484028.2484119	Richard Schaller	https://dl.acm.org/author_page.cfm?id=81548044360	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	RecSys for distributed events: investigating the influence of recommendations on visitor plans	10.1145/2484028.2484119	Morgan Harvey	https://dl.acm.org/author_page.cfm?id=81472649940	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	RecSys for distributed events: investigating the influence of recommendations on visitor plans	10.1145/2484028.2484119	David Elsweiler	https://dl.acm.org/author_page.cfm?id=81328488064	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Ranking-oriented nearest-neighbor based method for automatic image annotation	10.1145/2484028.2484113	Chaoran Cui	https://dl.acm.org/author_page.cfm?id=81466645452	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Ranking-oriented nearest-neighbor based method for automatic image annotation	10.1145/2484028.2484113	Jun Ma	https://dl.acm.org/author_page.cfm?id=81384604652	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Ranking-oriented nearest-neighbor based method for automatic image annotation	10.1145/2484028.2484113	Tao Lian	https://dl.acm.org/author_page.cfm?id=81549149056	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Ranking-oriented nearest-neighbor based method for automatic image annotation	10.1145/2484028.2484113	Xiaofang Wang	https://dl.acm.org/author_page.cfm?id=82459125057	4
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Ranking-oriented nearest-neighbor based method for automatic image annotation	10.1145/2484028.2484113	Zhaochun Ren	https://dl.acm.org/author_page.cfm?id=82458722457	5
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Linking transcribed conversational speech	10.1145/2484028.2484136	Joseph Malionek	https://dl.acm.org/author_page.cfm?id=82458811957	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Linking transcribed conversational speech	10.1145/2484028.2484136	Douglas W. Oard	https://dl.acm.org/author_page.cfm?id=81100424535	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Linking transcribed conversational speech	10.1145/2484028.2484136	Abhijeet Sangwan	https://dl.acm.org/author_page.cfm?id=81100298992	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Linking transcribed conversational speech	10.1145/2484028.2484136	John H.L. Hansen	https://dl.acm.org/author_page.cfm?id=81339503314	4
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	On contextual photo tag recommendation	10.1145/2484028.2484160	Philip J. McParlane	https://dl.acm.org/author_page.cfm?id=81555817656	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	On contextual photo tag recommendation	10.1145/2484028.2484160	Yashar Moshfeghi	https://dl.acm.org/author_page.cfm?id=81418600074	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	On contextual photo tag recommendation	10.1145/2484028.2484160	Joemon M. Jose	https://dl.acm.org/author_page.cfm?id=81100205680	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	The knowing camera: recognizing places-of-interest in smartphone photos	10.1145/2484028.2484173	Pai Peng	https://dl.acm.org/author_page.cfm?id=82458792057	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	The knowing camera: recognizing places-of-interest in smartphone photos	10.1145/2484028.2484173	Lidan Shou	https://dl.acm.org/author_page.cfm?id=81100218234	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	The knowing camera: recognizing places-of-interest in smartphone photos	10.1145/2484028.2484173	Ke Chen	https://dl.acm.org/author_page.cfm?id=81337488505	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	The knowing camera: recognizing places-of-interest in smartphone photos	10.1145/2484028.2484173	Gang Chen	https://dl.acm.org/author_page.cfm?id=81318493491	4
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	The knowing camera: recognizing places-of-interest in smartphone photos	10.1145/2484028.2484173	Sai Wu	https://dl.acm.org/author_page.cfm?id=81503688718	5
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Question retrieval with user intent	10.1145/2484028.2484129	Long Chen	https://dl.acm.org/author_page.cfm?id=81496684163	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Question retrieval with user intent	10.1145/2484028.2484129	Dell Zhang	https://dl.acm.org/author_page.cfm?id=82458865857	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Question retrieval with user intent	10.1145/2484028.2484129	Mark Levene	https://dl.acm.org/author_page.cfm?id=81100320696	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Mapping queries to questions: towards understanding users' information needs	10.1145/2484028.2484138	Yunjun Gao	https://dl.acm.org/author_page.cfm?id=81418596036	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Mapping queries to questions: towards understanding users' information needs	10.1145/2484028.2484138	Lu Chen	https://dl.acm.org/author_page.cfm?id=82459026857	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Mapping queries to questions: towards understanding users' information needs	10.1145/2484028.2484138	Rui Li	https://dl.acm.org/author_page.cfm?id=82458974157	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Mapping queries to questions: towards understanding users' information needs	10.1145/2484028.2484138	Gang Chen	https://dl.acm.org/author_page.cfm?id=81318493491	4
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	From keywords to keyqueries: content descriptors for the web	10.1145/2484028.2484181	Tim Gollub	https://dl.acm.org/author_page.cfm?id=81490688315	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	From keywords to keyqueries: content descriptors for the web	10.1145/2484028.2484181	Matthias Hagen	https://dl.acm.org/author_page.cfm?id=81330492209	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	From keywords to keyqueries: content descriptors for the web	10.1145/2484028.2484181	Maximilian Michel	https://dl.acm.org/author_page.cfm?id=81543890556	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	From keywords to keyqueries: content descriptors for the web	10.1145/2484028.2484181	Benno Stein	https://dl.acm.org/author_page.cfm?id=81339530150	4
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Commodity query by snapping	10.1145/2484028.2484120	Hao Huang	https://dl.acm.org/author_page.cfm?id=81488649901	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Commodity query by snapping	10.1145/2484028.2484120	Yunjun Gao	https://dl.acm.org/author_page.cfm?id=81418596036	2
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Commodity query by snapping	10.1145/2484028.2484120	Kevin Chiew	https://dl.acm.org/author_page.cfm?id=81442618143	3
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Commodity query by snapping	10.1145/2484028.2484120	Qinming He	https://dl.acm.org/author_page.cfm?id=81322495161	4
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Commodity query by snapping	10.1145/2484028.2484120	Lu Chen	https://dl.acm.org/author_page.cfm?id=82459026857	5
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Temporal variance of intents in multi-faceted event-driven information needs	10.1145/2484028.2484169	Stewart Whiting	https://dl.acm.org/author_page.cfm?id=81487642545	1
SIGIR '13:Proceedings of the 36th international ACM SIGIR conference on Research and development in information retrieval	Temporal variance of intents in multi-faceted event-driven information needs	10.1145/2484028.2484169	Ke Zhou	https://dl.acm.org/author_page.cfm?id=81490680337	2
